id,title,genre
9772,Air Force One,"action,thriller"
644090,"Love, Guaranteed","romance,comedy"
19344,Loving Annabelle,"drama,romance"
12689,"Angus, Thongs and Perfect Snogging","comedy,drama,family,romance"
9873,F/X,action
4141,Shoot 'Em Up,"action,thriller,comedy,crime"
584,2 Fast 2 Furious,"action,crime,thriller"
667739,The Man from Toronto,"action,comedy,thriller"
535167,The Wandering Earth,"sciencefiction,action,drama"
453755,Arctic,drama
300667,3 Generations,"comedy,drama"
1281,Bean,"comedy,family,adventure"
193893,Let's Be Cops,comedy
33689,It Takes Two,"comedy,family,romance"
20857,Hardball,drama
11676,Nothing to Lose,"action,adventure,comedy"
10991,Pokémon 3: The Movie,"adventure,fantasy,animation,action,family"
9404,First Strike,"action,adventure,comedy,crime,drama,thriller"
7442,Sleeping with the Enemy,"drama,crime,thriller"
374617,Imperium,"crime,drama,thriller,mystery"
333385,Mr. Right,"comedy,action,romance,crime"
324852,Despicable Me 3,"action,animation,comedy,family,adventure"
109451,Cloudy with a Chance of Meatballs 2,"animation,family,comedy"
28032,Thumbelina,"animation,drama,family,fantasy"
8217,Alice,"comedy,drama,romance"
4233,Scream 2,"horror,mystery"
329263,Suck Me Shakespeer 2,comedy
36593,Naked Gun 33⅓: The Final Insult,"comedy,crime"
411741,Ingrid Goes West,"comedy,drama"
399360,Alpha,"adventure,drama"
253450,The Assassin,"action,drama,history"
70006,Never Back Down 2: The Beatdown,"drama,action"
628914,Queenpins,"comedy,crime"
74387,Goon,comedy
11584,Roxanne,"comedy,romance"
623491,The Babysitter: Killer Queen,"comedy,horror"
154441,Till Luck Do Us Part,comedy
48466,Scared Shrekless,"animation,comedy"
10348,Thunderbolt,"action,thriller"
3536,U-571,"war,drama,action,thriller"
622,The Ninth Gate,"mystery,thriller"
460793,Olaf's Frozen Adventure,"animation,family,adventure,comedy,fantasy"
286554,Two Night Stand,"romance,comedy"
95610,Bridget Jones's Baby,"comedy,romance"
11564,Class of 1984,"action,crime,drama,thriller"
10818,Water Lilies,"drama,romance"
5683,Pee-wee's Big Adventure,"comedy,adventure"
625568,Unhinged,"action,thriller"
278247,Walt Before Mickey,drama
36834,Total Eclipse,"drama,romance"
26285,Fantozzi Still Suffers,comedy
12535,High Anxiety,comedy
582913,The Room,"horror,drama,mystery,sciencefiction"
409421,Blame!,"action,drama,sciencefiction,animation"
376866,Jackie,drama
10337,Bugsy,"crime,drama,mystery"
8665,K-19: The Widowmaker,"drama,history,war,thriller,mystery"
531454,Eurovision Song Contest: The Story of Fire Saga,"comedy,music"
521029,Annabelle Comes Home,"horror,mystery,thriller"
292431,Love,"drama,romance"
157827,Louder Than Bombs,drama
48186,The Boy Who Cried Werewolf,"family,fantasy,horror,tvmovie"
12308,The Last Kiss,"comedy,drama,romance"
1406,City Slickers,"comedy,western"
606117,A Cinderella Story: Christmas Wish,"comedy,music,romance,fantasy"
117251,White House Down,"action,drama,thriller"
13161,Big Stan,comedy
8952,I Love You Phillip Morris,"comedy,drama,romance"
20048,Confessions of a Shopaholic,"comedy,romance"
200,Star Trek: Insurrection,"sciencefiction,action,adventure,thriller"
181812,Star Wars: The Rise of Skywalker,"adventure,action,sciencefiction"
16899,Easy Virtue,"comedy,romance"
9315,Flightplan,"thriller,drama,mystery"
8208,The Man Who Knew Too Much,"crime,drama,thriller,mystery"
627463,The Assistant,drama
324670,Spectral,"sciencefiction,thriller,action"
59678,Attack the Block,"action,comedy,sciencefiction"
18405,The Last House on the Left,"crime,thriller,horror,drama"
13193,Saved!,comedy
11559,Tideland,"fantasy,drama,thriller,sciencefiction"
10576,Psycho II,"horror,mystery,thriller"
625450,Tall Girl,"comedy,drama,romance"
125521,Slayers Return,"animation,adventure,comedy,fantasy"
59961,Safe House,"action,thriller"
11596,New Nightmare,"horror,mystery,fantasy"
9422,A Civil Action,drama
6947,The Village,"drama,mystery,thriller"
2046,The Gift,"horror,drama,thriller,mystery"
156711,Austenland,"comedy,romance"
84306,Liberal Arts,"romance,comedy,drama"
82654,Warm Bodies,"horror,comedy,romance"
54318,The Water Horse,"family,adventure,fantasy"
13483,Awake,"thriller,crime,mystery"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,"adventure,family,fantasy"
4421,G.I. Jane,"action,drama"
231,Syriana,"drama,thriller"
21610,Nighthawks,"action,crime,thriller"
13655,Camp Rock,"family,music,comedy,drama,tvmovie,romance"
682,The Man with the Golden Gun,"adventure,action,thriller"
454992,The Spy Who Dumped Me,"action,comedy"
346685,The Girl on the Train,"crime,drama,mystery,thriller"
317144,Cyberbully,"drama,thriller"
13680,The Game Plan,"comedy,family"
13027,Eagle Eye,"mystery,thriller,action"
10159,The Rundown,"adventure,action,comedy,thriller"
418333,Crush in Jaipur,"romance,comedy"
228202,Meu Passado Me Condena: O Filme,comedy
45156,A Little Bit of Heaven,"comedy,drama,romance"
20526,TRON: Legacy,"adventure,action,sciencefiction"
16690,Return to Never Land,"adventure,fantasy,animation,family"
467824,Illang: The Wolf Brigade,"sciencefiction,action,thriller,drama"
72784,The Loft,thriller
72197,The Pirates! In an Adventure with Scientists!,"animation,adventure,family,comedy"
11001,Blue Streak,"action,comedy,crime"
10247,He Was a Quiet Man,"comedy,drama,romance"
8491,Weekend at Bernie's,"comedy,crime"
2207,16 Blocks,"action,adventure,crime,thriller"
580532,Crisis,"thriller,crime,drama"
49527,Man on a Ledge,"action,thriller,crime"
10761,Made of Honor,"comedy,romance"
10540,Outland,"sciencefiction,action,crime"
408033,Tamara,comedy
79218,Ice Age: A Mammoth Christmas,"animation,family,tvmovie"
16187,Buzz Lightyear of Star Command: The Adventure Begins,"animation,family,comedy,sciencefiction,adventure"
10471,Next Friday,comedy
7300,One Fine Day,"romance,comedy"
152795,The Congress,"drama,sciencefiction,animation"
85870,My Way,drama
301804,Before I Wake,"drama,fantasy,horror,thriller"
240832,Lucy,"action,sciencefiction"
15139,The Pagemaster,"family,fantasy,sciencefiction,animation"
3594,The Number 23,"thriller,drama,mystery"
576004,Porno,"comedy,horror"
403509,Boy Missing,"mystery,thriller"
328589,The Lady in the Van,"comedy,drama"
297608,The Taking of Deborah Logan,"horror,mystery,thriller"
266285,The Salvation,"drama,western"
193610,The Other Woman,"comedy,romance"
8987,The River Wild,"adventure,action,crime,thriller"
621151,Spell,"thriller,horror,fantasy"
561362,Rust Creek,"thriller,drama"
381890,The Mermaid,"comedy,fantasy,romance"
123553,The Mortal Instruments: City of Bones,"fantasy,action,mystery"
20497,Ballet Shoes,"tvmovie,drama,family"
10671,Airport,"action,drama,thriller"
763149,Aftermath,"horror,crime,drama,thriller"
84184,Celeste & Jesse Forever,"comedy,drama,romance"
20481,Nightbreed,"action,fantasy,horror"
11229,Freeway,"comedy,drama,thriller"
544431,The Clovehitch Killer,"drama,mystery,crime"
395992,Life,"horror,sciencefiction,thriller"
18585,The Ramen Girl,"romance,comedy,drama"
768520,A California Christmas,"comedy,romance,drama"
567748,The Guilty,"drama,thriller"
433501,City of Lies,"crime,thriller,drama"
387893,Ice Age: The Great Egg-Scapade,"adventure,animation,comedy,family,tvmovie"
13275,Annapolis,"drama,action"
11215,Baby Boom,"comedy,drama,romance"
10246,Porky's,comedy
5653,Luther,"drama,history"
689723,Dangerous Lies,thriller
467938,Revenge,"action,thriller,horror"
294795,The 9th Life of Louis Drax,"fantasy,mystery,thriller,drama"
173847,Amiche da morire,"romance,crime,comedy"
11503,The Serpent and the Rainbow,"horror,thriller"
503616,Second Act,"romance,comedy"
41592,StreetDance 3D,"music,romance,drama"
39102,Dragon Ball Z: Lord Slug,"action,animation,sciencefiction"
14429,Drive Me Crazy,"comedy,drama,romance"
9618,Tango & Cash,"action,adventure,comedy,thriller"
5174,Rush Hour 3,"action,comedy,crime"
774741,Diary of a Wimpy Kid,"animation,comedy,family"
309304,Grandma,"comedy,drama"
9928,Robots,"animation,comedy,family,sciencefiction"
8922,Jeepers Creepers,"horror,thriller"
320588,"Hello, My Name Is Doris","comedy,drama,romance"
200713,9 Month Stretch,comedy
14055,Starter for 10,"drama,comedy,romance"
14001,Dead Silence,horror
13250,Butterfly on a Wheel,"crime,drama,thriller"
10278,Return to Paradise,"drama,thriller,romance"
3980,Critters,"horror,action,comedy,sciencefiction,thriller"
583268,"Someone, Somewhere","drama,romance,comedy"
525041,A Christmas Prince: The Royal Wedding,"romance,comedy"
429203,The Old Man & the Gun,"comedy,crime,drama"
316727,The Purge: Election Year,"action,horror,thriller"
11894,Curly Sue,"comedy,drama,family,romance"
587996,Below Zero,"action,crime,thriller"
528491,WHAT DID JACK DO?,"crime,comedy"
58232,Chalet Girl,"comedy,romance"
16353,Ong Bak 2,"adventure,action,thriller"
1988,A Mighty Heart,"drama,thriller"
417859,Puss in Boots,"animation,adventure,comedy,family"
71688,The Iron Lady,"history,drama"
11395,The Santa Clause,"fantasy,drama,comedy,family"
1283,"Torrente, the Dumb Arm of the Law","comedy,crime"
171,The Party 2,"comedy,romance,drama"
775996,Outside the Wire,"thriller,action,sciencefiction"
238615,Self/less,"sciencefiction,mystery,thriller,action"
12710,Big Business,comedy
10057,The Three Musketeers,"action,adventure,comedy"
3981,What Women Want,"comedy,romance"
293970,The Final Girls,"comedy,horror"
76122,Marvel One-Shot: The Consultant,"adventure,fantasy,sciencefiction,action"
61891,Anonymous,"drama,history,thriller"
13703,Less Than Zero,"drama,crime,romance"
601844,Becky,"thriller,crime,horror"
16441,The Beastmaster,"fantasy,adventure,action"
11326,Tommy,"drama,music,fantasy"
2655,What Lies Beneath,"drama,horror,mystery,thriller"
460668,I Feel Pretty,"comedy,romance"
250225,The Duke of Burgundy,"drama,mystery,romance"
241554,Run All Night,action
429189,Wonder Wheel,"drama,romance"
175291,Cheap Thrills,"comedy,crime,drama"
137093,Last Vegas,comedy
48650,Room in Rome,"drama,romance"
39100,Dragon Ball Z: The World's Strongest,"action,animation,sciencefiction"
11529,Sweet Home Alabama,"comedy,romance"
11120,The Mosquito Coast,"adventure,drama"
10766,Damien: Omen II,horror
10017,The Wraith,"action,sciencefiction"
9077,Tarantula,"horror,sciencefiction,thriller"
2133,The Perfect Storm,"action,adventure,drama,thriller"
425972,Cargo,"drama,thriller"
334298,Monster Hunt,"comedy,fantasy,adventure"
36668,X-Men: The Last Stand,"adventure,action,sciencefiction,thriller"
670203,The Talent of the Hornet,thriller
121674,Great Expectations,"drama,romance"
81025,Salmon Fishing in the Yemen,"drama,romance,comedy"
60420,Like Crazy,"drama,romance"
10677,Dirty Dancing: Havana Nights,"drama,romance"
8584,Shanghai Noon,"adventure,action,comedy,western"
567965,Misbehaviour,"drama,history,comedy"
302699,Central Intelligence,"action,comedy,crime,mystery"
242088,The Trip to Italy,"comedy,drama"
44147,Wild Target,"action,comedy"
11172,Music and Lyrics,"comedy,music,romance"
3036,Mary Shelley's Frankenstein,"drama,horror,sciencefiction,romance"
928,Gremlins 2: The New Batch,"comedy,horror,fantasy"
811,Silent Running,"adventure,sciencefiction"
268238,The Second Best Exotic Marigold Hotel,"drama,comedy"
267863,Walking on Sunshine,"comedy,romance"
10699,Hero,"comedy,drama"
10330,Freaky Friday,"comedy,family,romance,fantasy"
500852,Miss Bala,action
343674,Gerald's Game,"horror,thriller"
244268,Love Is Strange,drama
30943,The Deep End of the Ocean,"drama,mystery"
18086,Fright Night Part 2,horror
11444,The Closet,comedy
253835,Los Bandoleros,"action,drama"
157360,In a World...,comedy
9615,The Fast and the Furious: Tokyo Drift,"action,crime,drama,thriller"
419835,Crooked House,"drama,mystery,crime"
397722,Thoroughbreds,"drama,thriller"
59859,Kick-Ass 2,"action,adventure,crime"
23210,Six Degrees of Separation,"mystery,drama,comedy"
12117,Instinct,"drama,thriller"
9792,The Hills Have Eyes,"horror,thriller"
1989,My Blueberry Nights,"drama,romance"
10295,Miami Supercops,"action,comedy"
4488,Friday the 13th,horror
521034,The Secret Garden,"family,fantasy,drama"
11427,Dead End,"mystery,horror,thriller"
6557,27 Dresses,"comedy,romance"
522406,Flashback,thriller
298729,Do You See Me?,comedy
1713,Jungle Fever,"drama,romance"
397,French Kiss,"comedy,romance"
16723,Sugar & Spice,"crime,comedy,drama"
11359,The Indian in the Cupboard,"adventure,family,fantasy"
10750,Toy Soldiers,"action,adventure,thriller"
10529,Outlander,"fantasy,action,sciencefiction"
2453,Harley Davidson and the Marlboro Man,"action,thriller"
377985,Fan,"action,drama,thriller"
62046,Flypaper,"mystery,comedy,crime"
411999,OtherLife,"sciencefiction,crime,mystery"
341013,Atomic Blonde,"action,thriller"
14442,Ella Enchanted,"family,fantasy,comedy"
574060,Gunpowder Milkshake,"action,crime,thriller"
50780,The Beaver,drama
27813,Basket Case,"comedy,horror"
11128,Ladder 49,"drama,action,thriller"
513574,Battle,"drama,romance,music"
435615,Possessor Uncut,"horror,thriller,sciencefiction"
12600,Pokémon 4Ever,"adventure,fantasy,animation,sciencefiction,family"
11845,Intimacy,"romance,drama"
2075,Prizzi's Honor,"romance,comedy,crime,drama"
681,Diamonds Are Forever,"adventure,action,thriller"
214,Saw III,"horror,thriller,crime"
574982,The Blackout,"thriller,sciencefiction,action"
396461,Under the Silver Lake,"crime,drama,mystery"
286987,How to Build a Better Boy,"family,sciencefiction,tvmovie"
43549,The Experiment,"thriller,drama"
24869,Ink,"action,fantasy"
20662,Robin Hood,"adventure,action,history"
11047,Asterix the Gaul,"family,animation,adventure,comedy"
10715,Looney Tunes: Back in Action,"animation,comedy,family"
9964,Bad Taste,"action,comedy,horror,sciencefiction"
2294,Jay and Silent Bob Strike Back,comedy
540,D.E.B.S.,"action,comedy,romance"
356298,Don't Think Twice,"comedy,drama"
44269,All That Glitters,comedy
34769,Defendor,"drama,action,comedy,crime"
211672,Minions,"family,animation,adventure,comedy"
13374,Ice Princess,"family,drama,comedy"
9679,Gone in Sixty Seconds,"action,crime,thriller"
352186,Good Kids,comedy
340611,Indignation,"drama,romance"
76170,The Wolverine,"action,sciencefiction,adventure,fantasy"
41446,Scream 4,"horror,mystery"
19955,I Do,"comedy,romance"
13249,Seraphim Falls,"western,action,drama"
9556,Darkman,"action,sciencefiction,thriller"
6687,TransSiberian,"thriller,crime,mystery"
1968,Fools Rush In,"comedy,drama,romance"
599975,Countdown,"horror,thriller"
34544,The A-Team,"thriller,action,adventure,comedy,crime"
290751,Secret in Their Eyes,"thriller,mystery,drama,crime"
72105,Ted,"comedy,fantasy"
27346,Maniac,horror
9788,Accepted,comedy
86555,Take This Waltz,"drama,comedy"
81342,Delicacy,"drama,comedy,romance"
18269,Lady and the Tramp II: Scamp's Adventure,"family,animation,romance,adventure"
17707,Brokedown Palace,drama
11068,Singles,"comedy,drama,romance"
10491,Enigma,"mystery,drama,thriller,romance,war"
333484,The Magnificent Seven,"adventure,action,western"
209403,Bad Words,comedy
6279,Sister Act 2: Back in the Habit,"music,comedy"
75,Mars Attacks!,"comedy,fantasy,sciencefiction"
763148,Time Is Up,"romance,drama"
49017,Dracula Untold,"horror,action,drama,fantasy,war"
16229,Prozac Nation,"drama,romance"
9593,Last Action Hero,"adventure,fantasy,action,comedy,family"
401478,Death Race: Beyond Anarchy,"action,thriller,sciencefiction"
250574,Creep,horror
77561,EVA,"sciencefiction,drama"
19277,In Hell,"action,drama,thriller"
11114,Pete's Dragon,"fantasy,animation,comedy,family"
6795,Zathura: A Space Adventure,"family,fantasy,sciencefiction,adventure,comedy"
2275,The General's Daughter,"thriller,mystery,drama,crime"
11081,Taking Lives,"crime,thriller"
602545,Into the Labyrinth,"thriller,mystery"
294652,Son of a Gun,"action,crime,drama,thriller"
138038,Girl vs. Monster,"family,comedy,sciencefiction,tvmovie"
121606,Resolution,"horror,thriller,mystery"
9992,Arthur and the Invisibles,"adventure,fantasy,animation,family"
8388,¡Three Amigos!,"comedy,western,adventure"
516329,Antlers,"drama,horror,mystery"
477033,Errementari: The Blacksmith and the Devil,"drama,fantasy,horror"
433150,The Invisible Boy: Second Generation,fantasy
118293,The Suicide Shop,"comedy,animation,music"
16614,Adventureland,"comedy,drama"
8224,8MM,"thriller,crime,mystery"
526019,Like a Boss,comedy
352157,Marguerite,drama
314095,The Lost City of Z,"adventure,drama,history"
15653,An Extremely Goofy Movie,"animation,family,comedy"
14353,Repo! The Genetic Opera,"horror,sciencefiction,music"
13417,Kronk's New Groove,"animation,comedy,family"
10105,Saints and Soldiers,"war,drama,action,adventure,history"
527660,"Yes, God, Yes","comedy,drama"
449985,Triple Threat,"thriller,action"
300668,Annihilation,"sciencefiction,horror"
15449,La Tour Montparnasse Infernale,comedy
8289,Gorky Park,"thriller,crime,drama"
294272,Pete's Dragon,"adventure,family,fantasy"
27576,Salt,"action,mystery,thriller"
9671,Crocodile Dundee,"adventure,comedy"
7461,Vantage Point,"drama,action,thriller,crime"
9759,Cellular,"action,thriller"
8054,The Imaginarium of Doctor Parnassus,"adventure,fantasy,mystery"
6691,Priceless,"drama,comedy,romance"
24341,Dolls,"fantasy,horror"
20726,Little Giants,"comedy,family"
515248,Someone Great,"comedy,romance"
13150,Pride and Glory,"crime,drama,mystery,thriller"
559,Spider-Man 3,"fantasy,action,adventure"
84188,Compliance,"drama,thriller"
78854,Scialla! (Stai sereno),comedy
15357,District 13: Ultimatum,"action,thriller,crime"
13333,Game of Death,"drama,action,thriller"
9414,The Man Who Knew Too Little,"comedy,thriller,crime,action"
5551,Space Cowboys,"action,adventure,thriller"
4513,30 Days of Night,"horror,thriller"
592336,Don't Stop Me Now,comedy
392142,Max & Leon,"war,comedy"
34016,She's Out of My League,"comedy,romance"
314405,Tale of Tales,"romance,fantasy,horror"
14114,You Got Served,"music,drama"
16296,Killer Klowns from Outer Space,"comedy,horror,sciencefiction"
11342,Warlock,"adventure,comedy,fantasy,horror"
9777,Proof,"drama,mystery"
9425,Soldier,"sciencefiction,action"
760926,Gold,"thriller,action"
285423,Jarhead 2: Field of Fire,"war,action"
263281,Our Summer in Provence,"comedy,drama"
262500,Insurgent,"action,adventure,sciencefiction,thriller"
115210,Stitches,horror
104859,Mac & Devin Go to High School,comedy
10074,Hot Rod,"comedy,action"
455656,#realityhigh,comedy
117263,Olympus Has Fallen,"action,thriller"
10592,Hart's War,"drama,war"
9064,Hellbound: Hellraiser II,horror
269148,Samba,"drama,comedy"
74018,A Cinderella Story: Once Upon a Song,"comedy,family,romance"
21057,Ocean Waves,"romance,animation,drama"
16871,Drag Me to Hell,"horror,thriller"
6951,Turner & Hooch,"action,comedy,thriller,crime,family"
649409,No Sudden Move,"crime,drama,mystery"
539649,The Lie,"drama,horror,mystery,thriller"
415842,American Assassin,"action,thriller"
11096,Hide and Seek,"horror,mystery"
9785,The Invisible,"fantasy,thriller"
6488,Arachnophobia,"comedy,horror"
11905,The Company of Wolves,"horror,fantasy"
10847,Lord of the Flies,"adventure,drama,thriller"
9715,Hope Floats,"romance,drama,comedy"
415401,The Party,"comedy,drama"
112205,The Family,"crime,comedy,action"
77949,The Awakening,"horror,thriller,mystery"
45202,The Housemaid,"thriller,drama"
13373,Millions,"comedy,crime,drama,family"
10851,Revolver,"drama,thriller,crime,mystery"
10056,Killer's Kiss,"crime,drama,thriller"
11008,Major Payne,"adventure,comedy,family"
9317,The Cabbage Soup,"comedy,sciencefiction"
672582,The Deep House,horror
309924,After the Ball,comedy
32613,Horror Express,horror
4380,Shall We Dance?,"drama,romance,comedy"
408540,Feather,comedy
332567,The Shallows,"horror,drama,thriller"
8197,Midnight in the Garden of Good and Evil,"crime,drama,mystery,thriller"
8077,Alien³,"sciencefiction,action,horror"
1577,Resident Evil: Apocalypse,"horror,action,sciencefiction"
339527,Solace,"thriller,crime,mystery"
82525,Savages,"crime,drama,thriller"
75761,John Dies at the End,"horror,comedy"
24655,The Car,horror
1378,Shortbus,"romance,drama,comedy"
356305,Why Him?,comedy
315880,Correspondence,"drama,romance"
10047,The Messenger: The Story of Joan of Arc,"adventure,drama,action,history,war"
9718,Talladega Nights: The Ballad of Ricky Bobby,comedy
338970,Tomb Raider,"action,adventure,fantasy"
15947,The Three Caballeros,"animation,family,music"
13567,Sleepaway Camp,horror
11530,The Discord,comedy
189,Sin City: A Dame to Kill For,"crime,action,thriller"
478820,The Emperor of Paris,"drama,crime,thriller"
462919,Sierra Burgess Is a Loser,"comedy,drama,romance"
325348,Hardcore Henry,"action,adventure,sciencefiction"
66195,The Perfect Host,"comedy,thriller,crime"
2642,Two Weeks Notice,"comedy,romance"
674944,The Occupant,"thriller,drama"
11002,"Greystoke: The Legend of Tarzan, Lord of the Apes","adventure,drama,action,romance"
6957,The 40 Year Old Virgin,"comedy,romance"
95608,The Only Living Boy in New York,drama
6440,The Shipping News,"drama,romance"
617,Wild Things,"mystery,thriller,drama"
604822,Vanguard,"action,adventure,crime"
295699,Everybody Wants Some!!,comedy
253279,The Trials of Cate McCall,drama
136797,Need for Speed,"action,crime,drama,thriller"
9975,Curious George,"adventure,animation,comedy,family"
1619,The Way of the Gun,"action,crime,drama,thriller"
608,Men in Black II,"action,adventure,comedy,sciencefiction"
453405,Gemini Man,"sciencefiction,action,thriller"
41733,Due Date,"comedy,drama"
38357,Morning Glory,"comedy,drama,romance"
30923,Alice in Wonderland,"fantasy,family"
1049,Sommersby,"drama,thriller,mystery,romance"
602269,The Little Things,"crime,drama,thriller"
407439,Mary Magdalene,"drama,history"
11954,Lifeforce,"horror,sciencefiction,thriller"
57800,Ice Age: Continental Drift,"animation,comedy,adventure,family"
12435,The Nanny Diaries,"comedy,drama,romance"
11034,The Great Gatsby,"drama,romance"
1247,The Good Shepherd,"drama,thriller,history"
68735,Warcraft,"action,adventure,fantasy"
34588,If I Were You,comedy
10543,Fear,thriller
28761,"White Hunter, Black Heart","adventure,drama"
9526,A Prairie Home Companion,"drama,comedy,music"
9104,Buffalo Soldiers,"drama,comedy,war,crime,thriller"
2026,Hostage,"action,thriller,crime"
57695,The Princess of Montpensier,"action,drama,history,romance"
13641,The Air I Breathe,"thriller,crime"
11460,Red Eye,"horror,thriller"
9501,Crying Freeman,"action,crime"
512196,Happy Death Day 2U,"comedy,horror,sciencefiction"
320028,An Italian Name,comedy
9294,Phenomenon,"drama,fantasy,romance,sciencefiction"
430231,The Endless,"sciencefiction,horror,thriller"
11852,The Hot Chick,"comedy,fantasy"
9968,The Big White,"comedy,crime,drama"
587693,A Christmas Prince: The Royal Baby,"romance,family"
8986,Milk Money,"comedy,romance"
1647,The Recruit,"action,thriller"
447200,Skyscraper,"action,thriller"
369781,Amis publics,comedy
207768,I Spit on Your Grave 2,"thriller,horror,crime"
86812,Sound of My Voice,"sciencefiction,drama,mystery,thriller"
9584,Convoy,"action,comedy"
8216,Meet the Feebles,"comedy,music"
376134,The Discovery,"drama,romance,sciencefiction,thriller,mystery"
438808,White Boy Rick,"crime,drama"
293646,The 33,"drama,history"
39414,Paper Man,"comedy,drama"
27429,Shivers,horror
10380,An American Tail: Fievel Goes West,"adventure,animation,family,western"
7095,Jack,"family,comedy,drama"
431530,A Bad Moms Christmas,comedy
48231,A Dangerous Method,"drama,thriller"
16248,D.A.R.Y.L.,"family,sciencefiction"
10770,The Sheriff and the Satellite Kid,"comedy,sciencefiction,action"
515911,Lady J,"drama,romance"
82682,Gangster Squad,"crime,drama,action,thriller"
77866,Contraband,"thriller,action,drama,crime"
38365,Grown Ups,comedy
449755,Christmas Inheritance,"romance,drama"
222461,Wer,"horror,mystery,thriller"
203739,Vampire Academy,"comedy,action,fantasy"
46929,Fun and Fancy Free,"animation,family,music"
23631,Machete,"action,comedy,thriller"
597433,Beckett,"crime,mystery,thriller"
264729,Off Course,"romance,comedy"
11913,The Gendarme Takes Off,comedy
8960,Hancock,"fantasy,action"
507441,Sea Fever,"sciencefiction,horror,thriller"
458344,"Juliet, Naked","comedy,drama,romance"
179538,Witching & Bitching,"comedy,horror"
571384,Come Play,horror
331836,Babysitting 2,comedy
660982,American Pie Presents: Girls' Rules,comedy
509967,6 Underground,"action,thriller,comedy"
468219,Dead in a Week (Or Your Money Back),"comedy,action,drama"
438348,Knock,comedy
9902,Wrong Turn,"horror,thriller"
9490,Half Baked,"comedy,crime"
396493,Creep 2,"horror,thriller"
300168,Dragon Blade,"adventure,history"
82675,Taken 2,"action,crime,thriller"
63197,Megan Is Missing,"drama,horror,thriller"
15596,Back to School,comedy
9440,Primary Colors,drama
505058,Unfriended: Dark Web,"horror,thriller,mystery"
202575,The House of Magic,"family,fantasy,animation,adventure"
11680,The Miser,comedy
9472,DodgeBall: A True Underdog Story,comedy
8689,Cannibal Holocaust,horror
600184,The Nest,"drama,horror,mystery"
271736,The Program,drama
44244,Camp Rock 2: The Final Jam,"comedy,music,tvmovie"
39385,Would I Lie to You?,comedy
14191,Aquamarine,"fantasy,romance,family,comedy"
345911,Lights Out,"horror,thriller,mystery"
38117,Beastly,"drama,fantasy,romance"
11653,The Myth,"action,adventure,comedy,drama,fantasy"
11560,High Crimes,"drama,mystery,thriller,crime"
25472,Merry Madagascar,"family,animation"
15239,The Toxic Avenger,"comedy,horror,sciencefiction"
10611,Barbershop,"comedy,drama"
10410,Hoffa,"crime,history"
117974,Sightseers,"adventure,comedy,crime,horror,romance"
11088,Heist,"action,crime,drama,thriller"
9686,New York Stories,"comedy,drama,romance"
2119,Days of Thunder,"adventure,action,drama"
1734,The Mummy Returns,"adventure,action,fantasy"
1268,Mr. Bean's Holiday,"family,comedy"
714,Tomorrow Never Dies,"adventure,action,thriller"
438590,A-X-L,"sciencefiction,action,adventure,family"
432613,"Marry Me, Dude",comedy
11060,Internal Affairs,"crime,drama"
9605,Single White Female,thriller
4728,The Gendarme in New York,comedy
602147,Inheritance,thriller
592480,Alice and the Mayor,"comedy,drama"
590995,The Craft: Legacy,"horror,drama,fantasy"
399035,The Commuter,"action,thriller,mystery"
381034,I Am Not a Serial Killer,"horror,thriller,mystery,drama"
26170,Coogan's Bluff,"action,crime,drama,thriller"
2043,Along Came a Spider,"crime,mystery,thriller,action"
323373,Deathgasm,"comedy,horror,music"
18487,The Taking of Pelham 1 2 3,"thriller,crime,action"
823625,Blacklight,"action,thriller"
184341,Hands of Stone,drama
8512,Devil in a Blue Dress,"thriller,crime,drama,mystery"
1880,Red Dawn,"action,thriller,war,drama"
709,Licence to Kill,"adventure,action,thriller"
145220,Muppets Most Wanted,"comedy,adventure,crime,family"
11232,Kate & Leopold,"comedy,fantasy,romance"
4351,Bordertown,"crime,drama,mystery,thriller"
505379,Rebecca,"romance,drama,mystery,thriller"
38093,Just Wright,"comedy,drama,romance"
2667,The Blair Witch Project,"horror,mystery"
283227,A Little Chaos,"drama,romance"
12912,Chaos Theory,"comedy,drama,romance"
7131,Van Helsing,"horror,adventure,action"
31867,Repo Men,"action,sciencefiction,thriller,crime"
11625,Asterix and the Big Fight,"family,animation,adventure,comedy"
489939,Daphne & Velma,"comedy,horror,action,crime"
45272,Country Strong,"drama,romance,music"
13679,Kirikou and the Wild Beasts,"adventure,animation,family,fantasy"
10029,Very Bad Things,"comedy,crime,thriller"
4247,Scary Movie,comedy
413730,Summertime,"romance,drama"
39957,Burning Bright,"drama,horror,thriller"
9666,Ju-on: The Grudge 2,"horror,thriller"
8839,Casper,"fantasy,comedy,family"
1687,Escape from the Planet of the Apes,"action,sciencefiction"
169917,A Walk Among the Tombstones,"crime,drama,mystery,thriller"
16325,Echelon Conspiracy,"action,thriller"
13154,Showdown in Little Tokyo,action
4917,A Boy and His Dog,"drama,sciencefiction,comedy"
26390,Brooklyn's Finest,"crime,drama,thriller"
10314,She's All That,"comedy,romance"
10192,Shrek Forever After,"comedy,adventure,fantasy,animation,family"
9273,Ace Ventura: When Nature Calls,"crime,comedy,adventure"
557336,The Plagues of Breslau,"crime,action,thriller"
284276,Cake,drama
48395,Rare Exports: A Christmas Tale,fantasy
